iso_code,date,new_cases_per_million,new_cases,new_deaths,new_deaths_per_million
AFG,2020-02-24,0.026000000000000002,1.0,0.0,0.0
AFG,2020-02-25,0.0,0.0,0.0,0.0
AFG,2020-02-26,0.0,0.0,0.0,0.0
AFG,2020-02-27,0.0,0.0,0.0,0.0
AFG,2020-02-28,0.0,0.0,0.0,0.0
AFG,2020-02-29,0.0,0.0,0.0,0.0
AFG,2020-03-01,0.0,0.0,0.0,0.0
AFG,2020-03-02,0.0,0.0,0.0,0.0
AFG,2020-03-03,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-04,0.051,2.0,0.0,0.0
AFG,2020-03-05,0.0,0.0,0.0,0.0
AFG,2020-03-06,0.0,0.0,0.0,0.0
AFG,2020-03-07,0.0,0.0,0.0,0.0
AFG,2020-03-08,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-09,0.051,2.0,0.0,0.0
AFG,2020-03-10,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-11,0.077,3.0,0.0,0.0
AFG,2020-03-12,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-13,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-14,0.051,2.0,0.0,0.0
AFG,2020-03-15,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-16,0.051,2.0,0.0,0.0
AFG,2020-03-17,0.051,2.0,0.0,0.0
AFG,2020-03-18,0.10300000000000001,4.0,0.0,0.0
AFG,2020-03-19,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-20,0.10300000000000001,4.0,0.0,0.0
AFG,2020-03-21,0.026000000000000002,1.0,0.0,0.0
AFG,2020-03-22,0.10300000000000001,4.0,1.0,0.026000000000000002
AFG,2020-03-23,0.18,7.0,0.0,0.0
AFG,2020-03-24,0.051,2.0,0.0,0.0
AFG,2020-03-25,0.848,33.0,1.0,0.026000000000000002
AFG,2020-03-26,0.10300000000000001,4.0,1.0,0.026000000000000002
AFG,2020-03-27,0.28300000000000003,11.0,0.0,0.0
AFG,2020-03-28,0.41100000000000003,16.0,1.0,0.026000000000000002
AFG,2020-03-29,0.28300000000000003,11.0,0.0,0.0
AFG,2020-03-30,0.7190000000000001,28.0,0.0,0.0
AFG,2020-03-31,0.745,29.0,0.0,0.0
AFG,2020-04-01,0.565,22.0,0.0,0.0
AFG,2020-04-02,1.105,43.0,0.0,0.0
AFG,2020-04-03,0.899,35.0,4.0,0.10300000000000001
AFG,2020-04-04,0.642,25.0,2.0,0.051
AFG,2020-04-05,0.976,38.0,2.0,0.051
AFG,2020-04-06,0.7709999999999999,30.0,3.0,0.077
AFG,2020-04-07,1.439,56.0,1.0,0.026000000000000002
AFG,2020-04-08,0.539,21.0,0.0,0.0
AFG,2020-04-09,1.028,40.0,1.0,0.026000000000000002
AFG,2020-04-10,1.207,47.0,1.0,0.026000000000000002
AFG,2020-04-11,0.617,24.0,0.0,0.0
AFG,2020-04-12,1.3359999999999999,52.0,1.0,0.026000000000000002
AFG,2020-04-13,1.49,58.0,3.0,0.077
AFG,2020-04-14,1.2590000000000001,49.0,1.0,0.026000000000000002
AFG,2020-04-15,1.798,70.0,6.0,0.154
AFG,2020-04-16,1.439,56.0,1.0,0.026000000000000002
AFG,2020-04-17,1.695,66.0,0.0,0.0
AFG,2020-04-18,0.6940000000000001,27.0,0.0,0.0
AFG,2020-04-19,1.618,63.0,3.0,0.077
AFG,2020-04-20,0.7709999999999999,30.0,3.0,0.077
AFG,2020-04-21,1.695,66.0,0.0,0.0
AFG,2020-04-22,2.158,84.0,4.0,0.10300000000000001
AFG,2020-04-23,1.516,59.0,0.0,0.0
AFG,2020-04-24,2.44,95.0,3.0,0.077
AFG,2020-04-25,3.417,133.0,4.0,0.10300000000000001
AFG,2020-04-26,1.7469999999999999,68.0,5.0,0.128
AFG,2020-04-27,4.418,172.0,6.0,0.154
AFG,2020-04-28,3.237,126.0,1.0,0.026000000000000002
AFG,2020-04-29,2.826,110.0,2.0,0.051
AFG,2020-04-30,4.803999999999999,187.0,3.0,0.077
AFG,2020-05-01,4.213,164.0,4.0,0.10300000000000001
AFG,2020-05-02,4.598,179.0,4.0,0.10300000000000001
AFG,2020-05-03,6.037000000000001,235.0,13.0,0.33399999999999996
AFG,2020-05-04,4.881,190.0,5.0,0.128
AFG,2020-05-05,8.477,330.0,5.0,0.128
AFG,2020-05-06,4.316,168.0,9.0,0.231
AFG,2020-05-07,4.393,171.0,2.0,0.051
AFG,2020-05-08,5.574,217.0,3.0,0.077
AFG,2020-05-09,6.705,261.0,6.0,0.154
AFG,2020-05-10,9.273,361.0,5.0,0.128
AFG,2020-05-11,7.295,284.0,2.0,0.051
AFG,2020-05-12,7.218,281.0,5.0,0.128
AFG,2020-05-13,6.653,259.0,5.0,0.128
AFG,2020-05-14,10.609000000000002,413.0,4.0,0.10300000000000001
AFG,2020-05-15,10.635,414.0,17.0,0.43700000000000006
AFG,2020-05-16,8.965,349.0,15.0,0.385
AFG,2020-05-17,6.73,262.0,2.0,0.051
AFG,2020-05-18,10.481,408.0,3.0,0.077
AFG,2020-05-19,14.925,581.0,5.0,0.128
AFG,2020-05-20,12.639000000000001,492.0,10.0,0.257
AFG,2020-05-21,13.64,531.0,6.0,0.154
AFG,2020-05-22,13.923,542.0,12.0,0.308
AFG,2020-05-23,20.088,782.0,11.0,0.28300000000000003
AFG,2020-05-24,15.002,584.0,2.0,0.051
AFG,2020-05-25,15.182,591.0,1.0,0.026000000000000002
AFG,2020-05-26,16.903,658.0,1.0,0.026000000000000002
AFG,2020-05-27,16.055,625.0,7.0,0.18
AFG,2020-05-28,14.899000000000001,580.0,8.0,0.20600000000000002
AFG,2020-05-29,16.004,623.0,11.0,0.28300000000000003
AFG,2020-05-30,22.246,866.0,3.0,0.077
AFG,2020-05-31,17.468,680.0,8.0,0.20600000000000002
AFG,2020-06-01,14.0,545.0,8.0,0.20600000000000002
AFG,2020-06-02,19.497,759.0,8.0,0.20600000000000002
AFG,2020-06-03,19.472,758.0,24.0,0.617
AFG,2020-06-04,20.217,787.0,6.0,0.154
AFG,2020-06-05,23.505,915.0,9.0,0.231
AFG,2020-06-06,14.950999999999999,582.0,18.0,0.462
AFG,2020-06-07,20.319000000000003,791.0,30.0,0.7709999999999999
AFG,2020-06-08,14.770999999999999,575.0,12.0,0.308
AFG,2020-06-09,13.923,542.0,15.0,0.385
AFG,2020-06-10,17.570999999999998,684.0,21.0,0.539
AFG,2020-06-11,19.215,748.0,21.0,0.539
AFG,2020-06-12,16.851,656.0,20.0,0.514
AFG,2020-06-13,14.283,556.0,5.0,0.128
AFG,2020-06-14,17.057000000000002,664.0,20.0,0.514
AFG,2020-06-15,19.549,761.0,7.0,0.18
AFG,2020-06-16,20.114,783.0,13.0,0.33399999999999996
AFG,2020-06-17,14.488,564.0,13.0,0.33399999999999996
AFG,2020-06-18,16.903,658.0,42.0,1.079
AFG,2020-06-19,8.888,346.0,2.0,0.051
AFG,2020-06-20,14.026,546.0,21.0,0.539
AFG,2020-06-21,10.505999999999998,409.0,12.0,0.308
AFG,2020-06-22,7.962999999999999,310.0,12.0,0.308
AFG,2020-06-23,8.323,324.0,20.0,0.514
AFG,2020-06-24,6.011,234.0,21.0,0.539
AFG,2020-06-25,11.817,460.0,36.0,0.925
AFG,2020-06-26,7.09,276.0,8.0,0.20600000000000002
AFG,2020-06-27,4.239,165.0,34.0,0.873
AFG,2020-06-28,9.017000000000001,351.0,12.0,0.308
AFG,2020-06-29,6.962000000000001,271.0,12.0,0.308
AFG,2020-06-30,7.167000000000001,279.0,12.0,0.308
AFG,2020-07-01,8.195,319.0,28.0,0.7190000000000001
AFG,2020-07-02,4.7780000000000005,186.0,29.0,0.745
AFG,2020-07-03,7.757999999999999,302.0,12.0,0.308
AFG,2020-07-04,8.94,348.0,7.0,0.18
AFG,2020-07-05,7.167000000000001,279.0,38.0,0.976
AFG,2020-07-06,6.138999999999999,239.0,34.0,0.873
AFG,2020-07-07,4.984,194.0,22.0,0.565
AFG,2020-07-08,5.395,210.0,17.0,0.43700000000000006
AFG,2020-07-09,8.066,314.0,20.0,0.514
AFG,2020-07-10,7.347,286.0,14.0,0.36
AFG,2020-07-11,4.418,172.0,23.0,0.591
AFG,2020-07-12,2.1830000000000003,85.0,16.0,0.41100000000000003
AFG,2020-07-13,3.9560000000000004,154.0,28.0,0.7190000000000001
AFG,2020-07-14,3.468,135.0,24.0,0.617
AFG,2020-07-15,6.525,254.0,32.0,0.8220000000000001
AFG,2020-07-16,1.952,76.0,21.0,0.539
AFG,2020-07-17,4.084,159.0,32.0,0.8220000000000001
AFG,2020-07-18,1.541,60.0,17.0,0.43700000000000006
AFG,2020-07-19,4.47,174.0,17.0,0.43700000000000006
AFG,2020-07-20,1.028,40.0,2.0,0.051
AFG,2020-07-21,2.877,112.0,3.0,0.077
AFG,2020-07-22,2.877,112.0,4.0,0.10300000000000001
AFG,2020-07-23,5.162999999999999,201.0,21.0,0.539
AFG,2020-07-24,1.541,60.0,14.0,0.36
AFG,2020-07-25,1.2329999999999999,48.0,22.0,0.565
AFG,2020-07-26,3.108,121.0,12.0,0.308
AFG,2020-07-27,2.7230000000000003,106.0,10.0,0.257
AFG,2020-07-28,2.697,105.0,1.0,0.026000000000000002
AFG,2020-07-29,2.697,105.0,1.0,0.026000000000000002
AFG,2020-07-30,1.7719999999999998,69.0,10.0,0.257
AFG,2020-07-31,3.417,133.0,1.0,0.026000000000000002
AFG,2020-08-01,0.899,35.0,1.0,0.026000000000000002
AFG,2020-08-02,0.026000000000000002,1.0,1.0,0.026000000000000002
AFG,2020-08-03,0.925,36.0,4.0,0.10300000000000001
AFG,2020-08-04,0.925,36.0,0.0,0.0
AFG,2020-08-05,1.207,47.0,6.0,0.154
AFG,2020-08-06,2.7739999999999996,108.0,5.0,0.128
AFG,2020-08-07,2.004,78.0,9.0,0.231
AFG,2020-08-08,1.028,40.0,5.0,0.128
AFG,2020-08-09,0.95,37.0,6.0,0.154
AFG,2020-08-10,1.798,70.0,8.0,0.20600000000000002
AFG,2020-08-11,2.7489999999999997,107.0,17.0,0.43700000000000006
AFG,2020-08-12,1.952,76.0,10.0,0.257
AFG,2020-08-13,2.209,86.0,9.0,0.231
AFG,2020-08-14,1.9269999999999998,75.0,5.0,0.128
AFG,2020-08-15,1.156,45.0,1.0,0.026000000000000002
AFG,2020-08-16,1.2329999999999999,48.0,5.0,0.128
AFG,2020-08-17,1.9780000000000002,77.0,2.0,0.051
AFG,2020-08-18,1.105,43.0,4.0,0.10300000000000001
AFG,2020-08-19,1.028,40.0,2.0,0.051
AFG,2020-08-20,2.62,102.0,2.0,0.051
AFG,2020-08-21,0.848,33.0,0.0,0.0
AFG,2020-08-22,1.516,59.0,0.0,0.0
AFG,2020-08-23,1.182,46.0,2.0,0.051
AFG,2020-08-24,1.413,55.0,2.0,0.051
AFG,2020-08-25,0.41100000000000003,16.0,8.0,0.20600000000000002
AFG,2020-08-26,1.079,42.0,4.0,0.10300000000000001
AFG,2020-08-27,0.41100000000000003,16.0,0.0,0.0
AFG,2020-08-28,0.28300000000000003,11.0,1.0,0.026000000000000002
AFG,2020-08-29,0.077,3.0,0.0,0.0
AFG,2020-08-30,0.565,22.0,0.0,0.0
AFG,2020-08-31,0.10300000000000001,4.0,0.0,0.0
AFG,2020-09-01,0.873,34.0,4.0,0.10300000000000001
AFG,2020-09-02,1.284,50.0,3.0,0.077
AFG,2020-09-03,1.156,45.0,0.0,0.0
AFG,2020-09-04,0.41100000000000003,16.0,0.0,0.0
AFG,2020-09-05,0.514,20.0,0.0,0.0
AFG,2020-09-06,1.901,74.0,3.0,0.077
AFG,2020-09-07,2.4659999999999997,96.0,3.0,0.077
AFG,2020-09-08,0.6679999999999999,26.0,3.0,0.077
AFG,2020-09-09,0.617,24.0,2.0,0.051
AFG,2020-09-10,0.7190000000000001,28.0,0.0,0.0
AFG,2020-09-11,0.873,34.0,0.0,0.0
AFG,2020-09-12,0.899,35.0,0.0,0.0
AFG,2020-09-13,1.9269999999999998,75.0,0.0,0.0
AFG,2020-09-14,1.439,56.0,6.0,0.154
AFG,2020-09-15,1.105,43.0,1.0,0.026000000000000002
AFG,2020-09-16,1.028,40.0,10.0,0.257
AFG,2020-09-17,0.43700000000000006,17.0,0.0,0.0
AFG,2020-09-18,0.642,25.0,1.0,0.026000000000000002
AFG,2020-09-19,0.565,22.0,0.0,0.0
AFG,2020-09-20,3.2110000000000003,125.0,4.0,0.10300000000000001
AFG,2020-09-21,0.7709999999999999,30.0,3.0,0.077
AFG,2020-09-22,0.565,22.0,1.0,0.026000000000000002
AFG,2020-09-23,1.2590000000000001,49.0,1.0,0.026000000000000002
AFG,2020-09-24,0.642,25.0,5.0,0.128
AFG,2020-09-25,0.41100000000000003,16.0,0.0,0.0
AFG,2020-09-26,0.154,6.0,2.0,0.051
AFG,2020-09-27,0.899,35.0,0.0,0.0
AFG,2020-09-28,0.308,12.0,3.0,0.077
AFG,2020-09-29,0.385,15.0,2.0,0.051
AFG,2020-09-30,0.36,14.0,0.0,0.0
AFG,2020-10-01,0.43700000000000006,17.0,0.0,0.0
AFG,2020-10-02,0.128,5.0,0.0,0.0
AFG,2020-10-03,0.18,7.0,4.0,0.10300000000000001
AFG,2020-10-04,1.13,44.0,0.0,0.0
AFG,2020-10-05,2.081,81.0,4.0,0.10300000000000001
AFG,2020-10-06,1.6440000000000001,64.0,1.0,0.026000000000000002
AFG,2020-10-07,1.5930000000000002,62.0,2.0,0.051
AFG,2020-10-08,1.7469999999999999,68.0,1.0,0.026000000000000002
AFG,2020-10-09,1.9780000000000002,77.0,2.0,0.051
AFG,2020-10-10,0.257,10.0,1.0,0.026000000000000002
AFG,2020-10-11,2.4659999999999997,96.0,4.0,0.10300000000000001
AFG,2020-10-12,1.824,71.0,2.0,0.051
AFG,2020-10-13,1.49,58.0,1.0,0.026000000000000002
AFG,2020-10-14,1.695,66.0,1.0,0.026000000000000002
AFG,2020-10-15,0.8220000000000001,32.0,0.0,0.0
AFG,2020-10-16,1.5930000000000002,62.0,4.0,0.10300000000000001
AFG,2020-10-17,1.361,53.0,3.0,0.077
AFG,2020-10-18,1.516,59.0,4.0,0.10300000000000001
AFG,2020-10-19,2.235,87.0,5.0,0.128
AFG,2020-10-20,2.106,82.0,2.0,0.051
AFG,2020-10-21,3.622,141.0,2.0,0.051
AFG,2020-10-22,2.98,116.0,4.0,0.10300000000000001
AFG,2020-10-23,1.567,61.0,2.0,0.051
AFG,2020-10-24,2.081,81.0,4.0,0.10300000000000001
AFG,2020-10-25,1.67,65.0,3.0,0.077
AFG,2020-10-26,2.6719999999999997,104.0,4.0,0.10300000000000001
AFG,2020-10-27,2.44,95.0,5.0,0.128
AFG,2020-10-28,2.903,113.0,6.0,0.154
AFG,2020-10-29,3.16,123.0,3.0,0.077
AFG,2020-10-30,1.695,66.0,1.0,0.026000000000000002
AFG,2020-10-31,2.338,91.0,3.0,0.077
AFG,2020-11-01,1.952,76.0,0.0,0.0
AFG,2020-11-02,3.391,132.0,6.0,0.154
AFG,2020-11-03,2.44,95.0,3.0,0.077
AFG,2020-11-04,2.209,86.0,4.0,0.10300000000000001
AFG,2020-11-05,3.108,121.0,6.0,0.154
AFG,2020-11-06,1.028,40.0,0.0,0.0
AFG,2020-11-07,1.49,58.0,2.0,0.051
AFG,2020-11-08,3.237,126.0,6.0,0.154
AFG,2020-11-09,3.545,138.0,12.0,0.308
AFG,2020-11-10,4.263999999999999,166.0,3.0,0.077
AFG,2020-11-11,3.75,146.0,4.0,0.10300000000000001
AFG,2020-11-12,4.7780000000000005,186.0,10.0,0.257
AFG,2020-11-13,4.47,174.0,4.0,0.10300000000000001
AFG,2020-11-14,1.695,66.0,10.0,0.257
AFG,2020-11-15,5.266,205.0,12.0,0.308
AFG,2020-11-16,5.857,228.0,15.0,0.385
AFG,2020-11-17,5.472,213.0,6.0,0.154
AFG,2020-11-18,6.242000000000001,243.0,7.0,0.18
AFG,2020-11-19,6.499,253.0,5.0,0.128
AFG,2020-11-20,4.7780000000000005,186.0,13.0,0.33399999999999996
AFG,2020-11-21,3.596,140.0,12.0,0.308
AFG,2020-11-22,5.215,203.0,12.0,0.308
AFG,2020-11-23,7.244,282.0,12.0,0.308
AFG,2020-11-24,4.7780000000000005,186.0,13.0,0.33399999999999996
AFG,2020-11-25,5.395,210.0,13.0,0.33399999999999996
AFG,2020-11-26,5.5489999999999995,216.0,9.0,0.231
AFG,2020-11-27,3.16,123.0,3.0,0.077
AFG,2020-11-28,3.108,121.0,12.0,0.308
AFG,2020-11-29,6.987,272.0,22.0,0.565
AFG,2020-11-30,4.059,158.0,21.0,0.539
AFG,2020-12-01,6.2170000000000005,242.0,27.0,0.6940000000000001
AFG,2020-12-02,5.189,202.0,19.0,0.488
AFG,2020-12-03,3.057,119.0,5.0,0.128
AFG,2020-12-04,0.0,0.0,0.0,0.0
AFG,2020-12-05,6.037000000000001,235.0,18.0,0.462
AFG,2020-12-06,6.011,234.0,10.0,0.257
AFG,2020-12-07,5.395,210.0,26.0,0.6679999999999999
AFG,2020-12-08,5.138,200.0,6.0,0.154
AFG,2020-12-09,3.468,135.0,13.0,0.33399999999999996
AFG,2020-12-10,5.189,202.0,16.0,0.41100000000000003
AFG,2020-12-11,1.618,63.0,10.0,0.257
AFG,2020-12-12,2.903,113.0,11.0,0.28300000000000003
AFG,2020-12-13,7.655,298.0,9.0,0.231
AFG,2020-12-14,4.906000000000001,191.0,4.0,0.10300000000000001
AFG,2020-12-15,6.011,234.0,26.0,0.6679999999999999
AFG,2020-12-16,5.369,209.0,16.0,0.41100000000000003
AFG,2020-12-17,5.574,217.0,14.0,0.36
AFG,2020-12-18,6.242000000000001,243.0,5.0,0.128
AFG,2020-12-19,1.541,60.0,17.0,0.43700000000000006
AFG,2020-12-20,3.4939999999999998,136.0,20.0,0.514
AFG,2020-12-21,5.035,196.0,15.0,0.385
AFG,2020-12-22,4.547,177.0,14.0,0.36
AFG,2020-12-23,6.242000000000001,243.0,21.0,0.539
AFG,2020-12-24,5.702999999999999,222.0,9.0,0.231
AFG,2020-12-25,3.9819999999999998,155.0,13.0,0.33399999999999996
AFG,2020-12-26,1.952,76.0,10.0,0.257
AFG,2020-12-27,3.93,153.0,11.0,0.28300000000000003
AFG,2020-12-28,6.191,241.0,14.0,0.36
AFG,2020-12-29,1.798,70.0,5.0,0.128
AFG,2020-12-30,1.413,55.0,2.0,0.051
AFG,2020-12-31,3.108,121.0,10.0,0.257
AFG,2021-01-01,0.0,0.0,0.0,0.0
AFG,2021-01-02,0.0,0.0,0.0,0.0
AFG,2021-01-03,0.0,0.0,0.0,0.0
AFG,2021-01-04,38.147,1485.0,46.0,1.182
AFG,2021-01-05,2.415,94.0,7.0,0.18
AFG,2021-01-06,0.0,0.0,0.0,0.0
AFG,2021-01-07,2.62,102.0,9.0,0.231
AFG,2021-01-08,3.2110000000000003,125.0,4.0,0.10300000000000001
AFG,2021-01-09,1.7469999999999999,68.0,7.0,0.18
AFG,2021-01-10,2.286,89.0,13.0,0.33399999999999996
AFG,2021-01-11,1.2590000000000001,49.0,11.0,0.28300000000000003
AFG,2021-01-12,1.182,46.0,13.0,0.33399999999999996
AFG,2021-01-13,0.0,0.0,0.0,0.0
AFG,2021-01-14,4.906000000000001,191.0,13.0,0.33399999999999996
AFG,2021-01-15,1.439,56.0,10.0,0.257
AFG,2021-01-16,2.7489999999999997,107.0,12.0,0.308
AFG,2021-01-17,1.182,46.0,3.0,0.077
AFG,2021-01-18,2.004,78.0,4.0,0.10300000000000001
AFG,2021-01-19,2.029,79.0,3.0,0.077
AFG,2021-01-20,3.5189999999999997,137.0,8.0,0.20600000000000002
AFG,2021-01-21,3.2110000000000003,125.0,9.0,0.231
AFG,2021-01-22,2.055,80.0,7.0,0.18
AFG,2021-01-23,1.952,76.0,3.0,0.077
AFG,2021-01-24,0.925,36.0,5.0,0.128
AFG,2021-01-25,1.9780000000000002,77.0,7.0,0.18
AFG,2021-01-26,2.004,78.0,4.0,0.10300000000000001
AFG,2021-01-27,2.6719999999999997,104.0,0.0,0.0
AFG,2021-01-28,0.95,37.0,8.0,0.20600000000000002
AFG,2021-01-29,1.2329999999999999,48.0,2.0,0.051
AFG,2021-01-30,1.7719999999999998,69.0,1.0,0.026000000000000002
AFG,2021-01-31,0.385,15.0,0.0,0.0
AFG,2021-02-01,0.925,36.0,4.0,0.10300000000000001
AFG,2021-02-02,1.5930000000000002,62.0,1.0,0.026000000000000002
AFG,2021-02-03,1.361,53.0,1.0,0.026000000000000002
AFG,2021-02-04,1.464,57.0,1.0,0.026000000000000002
AFG,2021-02-05,0.873,34.0,0.0,0.0
AFG,2021-02-06,1.67,65.0,1.0,0.026000000000000002
AFG,2021-02-07,0.128,5.0,2.0,0.051
AFG,2021-02-08,0.617,24.0,3.0,0.077
AFG,2021-02-09,0.642,25.0,1.0,0.026000000000000002
AFG,2021-02-10,0.462,18.0,4.0,0.10300000000000001
AFG,2021-02-11,0.462,18.0,1.0,0.026000000000000002
AFG,2021-02-12,0.642,25.0,5.0,0.128
AFG,2021-02-13,0.7190000000000001,28.0,3.0,0.077
AFG,2021-02-14,0.488,19.0,0.0,0.0
AFG,2021-02-15,0.565,22.0,0.0,0.0
AFG,2021-02-16,0.10300000000000001,4.0,1.0,0.026000000000000002
AFG,2021-02-17,0.565,22.0,0.0,0.0
AFG,2021-02-18,0.43700000000000006,17.0,2.0,0.051
AFG,2021-02-19,0.462,18.0,0.0,0.0
AFG,2021-02-20,0.128,5.0,0.0,0.0
AFG,2021-02-21,0.617,24.0,2.0,0.051
AFG,2021-02-22,0.33399999999999996,13.0,1.0,0.026000000000000002
AFG,2021-02-23,0.745,29.0,2.0,0.051
AFG,2021-02-24,0.462,18.0,1.0,0.026000000000000002
AFG,2021-02-25,0.41100000000000003,16.0,2.0,0.051
AFG,2021-02-26,0.41100000000000003,16.0,4.0,0.10300000000000001
AFG,2021-02-27,0.28300000000000003,11.0,1.0,0.026000000000000002
AFG,2021-02-28,0.18,7.0,0.0,0.0
AFG,2021-03-01,0.488,19.0,1.0,0.026000000000000002
AFG,2021-03-02,0.6679999999999999,26.0,2.0,0.051
AFG,2021-03-03,0.28300000000000003,11.0,0.0,0.0
AFG,2021-03-04,0.128,5.0,0.0,0.0
AFG,2021-03-05,1.3359999999999999,52.0,3.0,0.077
AFG,2021-03-06,0.33399999999999996,13.0,0.0,0.0
ALB,2020-02-25,0.0,0.0,0.0,0.0
ALB,2020-02-26,0.0,0.0,0.0,0.0
ALB,2020-02-27,0.0,0.0,0.0,0.0
ALB,2020-02-28,0.0,0.0,0.0,0.0
ALB,2020-02-29,0.0,0.0,0.0,0.0
ALB,2020-03-01,0.0,0.0,0.0,0.0
ALB,2020-03-02,0.0,0.0,0.0,0.0
ALB,2020-03-03,0.0,0.0,0.0,0.0
ALB,2020-03-04,0.0,0.0,0.0,0.0
ALB,2020-03-05,0.0,0.0,0.0,0.0
ALB,2020-03-06,0.0,0.0,0.0,0.0
ALB,2020-03-07,0.0,0.0,0.0,0.0
ALB,2020-03-08,0.0,0.0,0.0,0.0
ALB,2020-03-09,0.695,2.0,0.0,0.0
ALB,2020-03-10,2.78,8.0,0.0,0.0
ALB,2020-03-11,0.695,2.0,1.0,0.34700000000000003
ALB,2020-03-12,3.822,11.0,0.0,0.0
ALB,2020-03-13,3.475,10.0,0.0,0.0
ALB,2020-03-14,1.7369999999999999,5.0,0.0,0.0
ALB,2020-03-15,1.39,4.0,0.0,0.0
ALB,2020-03-16,3.127,9.0,0.0,0.0
ALB,2020-03-17,1.39,4.0,0.0,0.0
ALB,2020-03-18,1.39,4.0,1.0,0.34700000000000003
ALB,2020-03-19,1.7369999999999999,5.0,0.0,0.0
ALB,2020-03-20,2.085,6.0,0.0,0.0
ALB,2020-03-21,2.085,6.0,0.0,0.0
ALB,2020-03-22,4.5169999999999995,13.0,0.0,0.0
ALB,2020-03-23,5.212000000000001,15.0,2.0,0.695
ALB,2020-03-24,6.602,19.0,1.0,0.34700000000000003
ALB,2020-03-25,7.992000000000001,23.0,0.0,0.0
ALB,2020-03-26,9.73,28.0,1.0,0.34700000000000003
ALB,2020-03-27,4.17,12.0,2.0,0.695
ALB,2020-03-28,3.822,11.0,2.0,0.695
ALB,2020-03-29,5.212000000000001,15.0,0.0,0.0
ALB,2020-03-30,3.822,11.0,1.0,0.34700000000000003
ALB,2020-03-31,6.95,20.0,4.0,1.39
ALB,2020-04-01,5.56,16.0,0.0,0.0
ALB,2020-04-02,6.255,18.0,1.0,0.34700000000000003
ALB,2020-04-03,9.382,27.0,1.0,0.34700000000000003
ALB,2020-04-04,10.077,29.0,3.0,1.042
ALB,2020-04-05,9.73,28.0,0.0,0.0
ALB,2020-04-06,5.56,16.0,1.0,0.34700000000000003
ALB,2020-04-07,2.085,6.0,1.0,0.34700000000000003
ALB,2020-04-08,5.907,17.0,0.0,0.0
ALB,2020-04-09,3.127,9.0,1.0,0.34700000000000003
ALB,2020-04-10,2.432,7.0,0.0,0.0
ALB,2020-04-11,5.907,17.0,0.0,0.0
ALB,2020-04-12,4.5169999999999995,13.0,0.0,0.0
ALB,2020-04-13,7.297000000000001,21.0,0.0,0.0
ALB,2020-04-14,2.78,8.0,1.0,0.34700000000000003
ALB,2020-04-15,6.602,19.0,1.0,0.34700000000000003
ALB,2020-04-16,8.34,24.0,1.0,0.34700000000000003
ALB,2020-04-17,7.297000000000001,21.0,0.0,0.0
ALB,2020-04-18,3.127,9.0,0.0,0.0
ALB,2020-04-19,4.865,14.0,0.0,0.0
ALB,2020-04-20,7.645,22.0,0.0,0.0
ALB,2020-04-21,8.687000000000001,25.0,0.0,0.0
ALB,2020-04-22,8.687000000000001,25.0,1.0,0.34700000000000003
ALB,2020-04-23,10.077,29.0,0.0,0.0
ALB,2020-04-24,5.212000000000001,15.0,0.0,0.0
ALB,2020-04-25,11.815,34.0,0.0,0.0
ALB,2020-04-26,4.865,14.0,1.0,0.34700000000000003
ALB,2020-04-27,3.475,10.0,0.0,0.0
ALB,2020-04-28,4.865,14.0,2.0,0.695
ALB,2020-04-29,5.56,16.0,0.0,0.0
ALB,2020-04-30,2.432,7.0,1.0,0.34700000000000003
ALB,2020-05-01,3.127,9.0,0.0,0.0
ALB,2020-05-02,2.432,7.0,0.0,0.0
ALB,2020-05-03,2.085,6.0,0.0,0.0
ALB,2020-05-04,2.78,8.0,0.0,0.0
ALB,2020-05-05,5.907,17.0,0.0,0.0
ALB,2020-05-06,4.17,12.0,0.0,0.0
ALB,2020-05-07,3.475,10.0,0.0,0.0
ALB,2020-05-08,2.78,8.0,0.0,0.0
ALB,2020-05-09,2.085,6.0,0.0,0.0
ALB,2020-05-10,4.17,12.0,0.0,0.0
ALB,2020-05-11,1.39,4.0,0.0,0.0
ALB,2020-05-12,1.39,4.0,0.0,0.0
ALB,2020-05-13,1.39,4.0,0.0,0.0
ALB,2020-05-14,6.255,18.0,0.0,0.0
ALB,2020-05-15,6.255,18.0,0.0,0.0
ALB,2020-05-16,5.907,17.0,0.0,0.0
ALB,2020-05-17,4.5169999999999995,13.0,0.0,0.0
ALB,2020-05-18,0.695,2.0,0.0,0.0
ALB,2020-05-19,0.34700000000000003,1.0,0.0,0.0
ALB,2020-05-20,5.212000000000001,15.0,0.0,0.0
ALB,2020-05-21,1.7369999999999999,5.0,0.0,0.0
ALB,2020-05-22,4.17,12.0,0.0,0.0
ALB,2020-05-23,2.78,8.0,0.0,0.0
ALB,2020-05-24,3.127,9.0,1.0,0.34700000000000003
ALB,2020-05-25,2.085,6.0,0.0,0.0
ALB,2020-05-26,8.687000000000001,25.0,1.0,0.34700000000000003
